date,WM2NS_pct_change,WM2NS_std,MORTGAGE30US_pct_change,MORTGAGE30US_std,WM1NS_pct_change,WM1NS_std,TMBACBW027SBOG_pct_change,TMBACBW027SBOG_std,DFF_pct_change,DFF_std,UNRATE_pct_change,MBS10Y_pct_change,MBS10Y_std
2016-03-01,0.013880225826056192,32.12832343379632,0.00928961748633883,0.03507135583350016,0.012790249542345311,149.66650426865755,0.0025625743400872203,5.045634921692192,-0.03442243833017078,0.02140244182632048,0.020408163265306145,0.002329240175783065,4843.135730082342
2016-04-01,0.008892814960435924,73.04603000848117,-0.024093123984840314,0.03696845502136486,0.02301392885738962,88.11314695700439,0.010203945892722777,4.3697169572715735,0.00848916592460669,0.017759569219172367,0.020000000000000018,0.00020738281682297632,9131.8112250528
2016-05-01,-0.00684554812659155,23.726103767792004,-0.001386962552011095,0.031622776601683986,0.008951985369331394,102.15166175838759,0.0062000126505104,2.27536583871689,-0.00047092064987031,0.018774267449878576,-0.05882352941176472,-0.005318075917412846,5147.554370766748
2016-06-01,0.0064657004587544975,42.64403045366768,-0.008888888888888946,0.06723094525588641,-0.009179779906481778,97.03590400808709,0.0025133953604741244,2.0773651260671806,0.034246171967019956,0.020117471105438708,0.02083333333333348,0.0004171845969873633,6706.046249467699
2016-07-01,0.004323053941389432,32.196001304509764,-0.0358744394618834,0.031622776601683805,0.003937862391864,91.54725555689798,0.008978799397194148,6.090975075949081,0.036927369529937915,0.030669939049341538,-0.020408163265306256,-0.0012419964576542153,7104.13651802008
2016-08-01,0.007052593666955431,32.253030865330636,-0.0014534883720930258,0.010000000000000033,0.0258694175057137,107.8689621717016,0.012045065459460602,7.803645399747514,0.01317957166392092,0.017960530202677495,0.02083333333333348,0.0002972720292604425,7636.105178688929
2016-09-01,0.00630493181997438,57.443443199956405,0.00727802037845704,0.0316227766016838,-0.01192511952215225,80.76544227989267,0.010205800425758804,2.375745348832676,-0.0011111111111110628,0.0200831604418561,0.020408163265306145,0.001161228399170211,12201.491203264175
2016-10-01,0.004432713014778988,36.84030401611765,0.0028901734104047616,0.0408248290463862,0.019905848657048475,123.84705083287227,0.011097628974966911,5.636023576585984,0.0002984345750018935,0.03362027038328456,-0.019999999999999907,-0.006213106399285295,6817.283280994936
2016-11-01,0.009149149731163986,24.85752736429454,0.08645533141210371,0.2512634739339036,-0.009374775937477597,111.66076601325415,0.003677628775034636,2.283216858513533,0.02576620558719811,0.01825741858350553,-0.04081632653061229,0.0027128598566104056,10261.810941544385
2016-12-01,0.007114834258855618,18.868492255610125,0.113527851458886,0.10639548862616272,0.0122741940348019,118.68543859013757,-0.0007914946957164881,6.956070118728472,0.32786885245901654,0.12285492799775408,0.0,0.004335870903682704,10593.817202343387
2017-01-01,0.0006187615735513408,81.22331561811548,-0.011434016198189623,0.05354126134736352,0.016784841804206696,125.17482973825045,0.006888100888016169,4.798643284217736,0.2031063321385902,0.032091937821176836,0.0,-0.0032790499695077857,4520.382164891196
2017-02-01,0.0005100497862755571,18.415754125204415,0.004216867469879482,0.017078251276599097,-0.015899781420124492,102.94388034264111,0.006721905479534884,4.884877359770738,0.01094126826500208,0.01700840128541524,-0.021276595744680993,0.006175763613912588,13708.686029910652
2017-03-01,0.01359439381635541,26.185746759130648,0.006838632273545198,0.07829431652425382,0.02458558806672273,113.47371208052232,0.005143377273624461,3.065655882025858,0.19693381746741734,0.12515796470473733,-0.04347826086956508,0.00748346546249401,5998.735575102446
2017-04-01,0.008057995311711919,88.56238385078234,-0.03598665395614864,0.05802298395176377,0.016709044678532514,138.45284395778947,0.002026058370572459,1.0135242124224841,0.13976200246204362,0.03190503149164342,0.0,0.0029479075446972036,5943.969289680647
2017-05-01,-0.00901941088488678,16.401463349347292,-0.008652657601977753,0.042426406871192784,0.0066566630939621785,114.07290651158144,0.010726083135564446,11.521877326416936,0.012744815668202847,0.014368424162142008,0.0,-0.00048289082052144217,5151.657286737908
2017-06-01,0.003983229445600145,48.50656312981392,-0.026433915211970027,0.023021728866442697,-0.0043838230116637344,108.55186164532898,0.008714289466343894,5.5501678373270815,0.14610735869178804,0.12498275743146499,-0.022727272727272818,0.0014848198048931227,6360.665190580827
2017-07-01,0.004275116308311455,37.852807029333995,0.016265368852458995,0.04573474244670767,0.018924314150459143,146.90673231680023,0.008114879669998576,7.189224151174599,0.10638957816377137,0.029090145395645358,0.0,-0.002411472368315515,4662.951881587441
2017-08-01,0.005547617820134132,19.227129270901603,-0.022054190296156406,0.041833001326703874,-0.0017380547221351739,129.4478144530323,0.006902613627051579,1.9073113607904075,0.005606952621250549,0.016164477182409712,0.023255813953488413,-0.0006353814611047559,4812.946581876807
2017-09-01,0.003361843081030269,58.299649798833514,-0.019329896907216537,0.028867513459481547,-0.008733440807457749,90.30049833749524,0.004861769385656967,9.906285492007898,-0.003252485828454721,0.02537081317024623,-0.022727272727272818,-0.0025512428785039454,6860.339562781617
2017-10-01,0.0032918160831441057,38.240711290455636,0.02365308804205002,0.03872983346207423,0.0224686050458196,122.5382511708078,0.007553932981872791,4.088881852454716,0.00046615700167840224,0.023759548165574584,-0.023255813953488302,-0.00045568077039970234,4628.060095763667
2017-11-01,0.005377169457415398,9.856089488229955,0.0069319640564826646,0.022803508501982893,-0.007583595202266036,106.63915400389614,0.002979982342978804,9.930655254060595,0.0027117696393625934,0.016431676725154967,0.0,-0.0006579449121887349,4420.108177409233
